student_id,term_number,course name,grade
3752,780,Programming in C++,F
4135,780,Programming in C++,A
7389,780,Programming in C++,C
7437,780,Programming in C++,B
1078,780,Programming in C++,A
6730,780,Programming in C++,B
6788,780,Programming in C++,C
2346,780,Programming in C++,B
8884,780,Programming in C++,F
9234,780,Programming in C++,C
9361,780,Programming in C++,D
1455,780,Programming in C++,C
4020,780,Programming in C++,F
6454,780,Programming in C++,B
8806,780,Programming in C++,D
8334,780,Programming in C++,B
4712,780,Programming in COBOL,B
7128,780,Programming in COBOL,B
2197,780,Programming in COBOL,F
8444,780,Programming in COBOL,C
5676,780,Programming in COBOL,D
5341,780,Programming in COBOL,B
7763,780,Programming in COBOL,F
9411,780,Programming in COBOL,C
6395,780,Programming in COBOL,C
1891,780,Programming in COBOL,F
4727,780,Programming in COBOL,F
8670,780,Programming in COBOL,C
5676,780,Object-Oriented Programming and Data Structures I,C
6449,780,Object-Oriented Programming and Data Structures I,B
7763,780,Object-Oriented Programming and Data Structures I,F
6395,780,Object-Oriented Programming and Data Structures I,D
4727,780,Object-Oriented Programming and Data Structures I,F
5740,780,Artificial Intelligence,C
3293,780,Computer Architecture/Operating Systems,B
5447,780,Computer Architecture/Operating Systems,D
10047,780,Windows Programming,B
8444,780,Windows Programming,B
7792,780,Systems Development and Implementation,F
3293,780,Systems Development and Implementation,A
5341,780,Database Design and Implementation,C
10047,780,Database Design and Implementation,C
2450,780,Database Design and Implementation,C
7792,780,Database Design and Implementation,F
5740,780,"Web Protocols, Technologies and Applications",A
2450,780,Circuit Modeling I,C
5447,780,Logic and Digital Design,D
1235,780,Engineering Success Skills,C
2450,780,Engineering Success Skills,C
1078,780,Engineering Success Skills,B
7763,780,Engineering Success Skills,C
2680,780,Engineering Success Skills,A
1579,780,Introduction to Engineering Projects,B
6730,780,Introduction to Engineering Projects,C
5611,780,Introduction to Engineering Projects,C
3092,780,Introduction to Engineering Projects,B
8334,780,Introduction to Engineering Projects,B
1235,780,Introduction to Engineering Projects,B
3752,780,Introduction to Engineering Projects,B
7585,780,Introduction to Engineering Projects,C
2046,780,Introduction to Engineering Projects,A
9789,780,Engineering Computer Graphics,B
8806,780,Engineering Computer Graphics,C
5611,780,Engineering Computer Graphics,B
1235,780,Engineering Computer Graphics,C
452,780,Engineering Computer Graphics,A
5822,780,Engineering Mechanics-Statics,F
6788,780,Intermediate Algebra,F
6395,780,Intermediate Algebra,C
5677,780,Intermediate Algebra,D
4719,780,Intermediate Algebra,F
6449,780,Intermediate Algebra,C
4020,780,Intermediate Algebra,F
7437,780,College Algebra,C
6714,780,College Algebra,B
1235,780,College Algebra,C
9411,780,College Algebra,F
8806,780,College Algebra,D
9539,780,College Algebra,F
4135,780,College Algebra,C
7763,780,Elementary Statistics,F
8305,780,Elementary Statistics,C
8045,780,Elementary Statistics,F
4727,780,Elementary Statistics,F
5676,780,Precalculus,F
9234,780,Precalculus,C
8334,780,Precalculus,C
9361,780,Precalculus,B
5611,780,Precalculus,F
1455,780,Precalculus,B
1078,780,Trigonometry and Analytic Geometry,B
2346,780,Trigonometry and Analytic Geometry,C
4712,780,Trigonometry and Analytic Geometry,D
2405,780,Trigonometry and Analytic Geometry,C
8670,780,Business Calculus,D
3092,780,Calculus and Analytic Geometry I,C
2046,780,Calculus and Analytic Geometry I,F
7389,780,Calculus and Analytic Geometry I,F
1579,780,Calculus and Analytic Geometry I,D
10420,780,Calculus and Analytic Geometry I,F
9789,780,Calculus and Analytic Geometry I,C
6456,780,Calculus and Analytic Geometry I,F
6730,780,Calculus and Analytic Geometry I,C
7585,780,Calculus and Analytic Geometry I,B
8444,780,Calculus and Analytic Geometry I,F
9268,780,Calculus and Analytic Geometry I,F
6454,780,Calculus and Analytic Geometry I,C
5341,780,Discrete Mathematics,C
10518,780,Discrete Mathematics,C
2433,780,Discrete Mathematics,B
2450,780,Discrete Mathematics,D
2680,780,Discrete Mathematics,F
452,780,Calculus and Analytic Geometry II,C
10518,780,Calculus and Analytic Geometry II,F
1196,780,Calculus and Analytic Geometry II,C
2680,780,Calculus and Analytic Geometry II,F
5822,780,Calculus and Analytic Geometry III,F
9330,780,Calculus and Analytic Geometry III,C
2450,780,Calculus and Analytic Geometry III,C
5740,780,Linear Algebra,C
5447,780,Linear Algebra,F
8318,780,Linear Algebra,D
2433,780,General Physics I Lab,B
2433,780,General Physics I,B
5822,780,General Physics II Laboratory,F
5822,780,General Physics II,F
3092,780,Object-Oriented Programming and Data Structures I,C
2680,780,Object-Oriented Programming and Data Structures I,C
7585,780,Object-Oriented Programming and Data Structures I,D
1579,780,Object-Oriented Programming and Data Structures I,F
3092,780,Introduction to Software Engineering,B
5341,780,Introduction to Software Engineering,C
10047,780,Introduction to Software Engineering,C
2680,780,Introduction to Software Engineering,B
5447,780,Intermediate Software Engineering,D
2433,780,Intermediate Software Engineering,C
1196,780,Art History II: Renaissance to Modern,A
8305,780,Introduction to Criminal Justice,D
8806,780,Principles of Macroeconomics,D
3752,780,Principles of Macroeconomics,D
8884,780,Principles of Macroeconomics,F
2405,780,Principles of Macroeconomics,B
9234,780,Principles of Macroeconomics,C
1891,780,Principles of Macroeconomics,F
9361,780,Principles of Macroeconomics,C
9539,780,Principles of Macroeconomics,D
2346,780,Principles of Microeconomics,B
6454,780,Principles of Microeconomics,A
7763,780,Principles of Microeconomics,B
2450,780,Principles of Microeconomics,B
4020,780,Principles of Microeconomics,B
9268,780,College Writing I,C
2046,780,College Writing I,C
4719,780,College Writing I,F
1235,780,College Writing II,B
5676,780,College Writing II,F
5611,780,College Writing II,B
4135,780,College Writing II,B
1891,780,College Writing II,F
1078,780,College Writing II,B
3092,780,College Writing II,C
6449,780,College Writing II,B
1455,780,College Writing II,D
6788,780,College Writing II,C
9789,780,College Writing II,B
9234,780,College Writing II,C
2346,780,College Writing II,A
8444,780,College Writing II,C
3752,780,College Writing II,C
9330,780,College Writing II,B
9539,780,College Writing II,C
1196,780,College Writing II,A
5677,780,College Writing II,B
7389,780,College Writing II,D
6730,780,College Writing II,C
4712,780,College Writing II,B
452,780,College Writing II,D
2405,780,College Writing II,B
4020,780,College Writing II,F
1579,780,College Writing II,B
9361,780,College Writing II,C
7585,780,College Writing II,B
7437,780,Technical Writing,A
7437,780,Introduction to Ethnic Studies,A
7792,780,"The Political Economy of Race, Gender and Ethnicity",F
3293,780,Planet Earth,A
5740,780,Planet Earth,C
1455,780,Planet Earth,B
5677,780,Physical Geology,C
8884,780,Physical Geology,F
10420,780,World Civilization I,C
4135,780,World Civilization I,C
10047,780,World Civilization II,D
6454,780,World Civilization II,D
9361,780,World Civilization II,B
4712,780,World Civilization II,B
3752,780,History of the United States to 1877,C
8305,780,History of the United States since 1877,C
8045,780,The Civil War and Reconstruction,C
8045,780,French Revolution and Napoleon 1789-1815,F
6449,780,Jazz Ensemble,A
6449,780,Brass Ensemble,A
5341,780,University/Community Orchestra,A
5341,780,Music Appreciation,A
7585,780,Music Appreciation,B
2433,780,Music Appreciation,B
7128,780,Music Appreciation,B
8334,780,Music Appreciation,B
1078,780,Music Appreciation,A
3092,780,University Bands,A
6449,780,University Bands,A
5341,780,University Bands,A
9361,780,Choir,A
3092,780,Basketball Band,A
6714,780,Choir,A
1196,780,Second Semester Lessons,A
3092,780,Second Semester Lessons,A
5341,780,Second Semester Lessons,A
2197,780,Introduction to Philosophy,F
4712,780,Introduction to Philosophy,C
5740,780,"Science, Technology, and Ethics",B
5677,780,Special Topics in Philosophy,B
2680,780,Fitness Assessment and Management,A
2433,780,Fitness Assessment and Management,A
1196,780,Fitness Assessment and Management,A
9789,780,Fitness Assessment and Management,A
4020,780,Fitness Assessment and Management,F
8318,780,Fitness Assessment and Management,B
4719,780,Fitness Assessment and Management,D
9411,780,Fitness Assessment and Management,A
8334,780,Fitness Assessment and Management,A
10047,780,Weight Training,A
7585,780,Aerobic Weight Training,A
3092,780,Badminton,A
2046,780,Basketball,A
6456,780,Personal Conditioning,A
2197,780,Personal Conditioning,F
6714,780,Scuba Diving,A
9330,780,Swimming,A
7585,780,Volleyball,A
7792,780,Volleyball,A
8318,780,Introduction to American Government,C
8045,780,State and Local Government,B
9539,780,General Psychology,C
2346,780,General Psychology,A
8670,780,Psychology of Personal Adjustment,C
10529,780,The Psychology of Human Sexuality,A
5447,780,Introduction to Sociology,D
2405,780,Introduction to Sociology,C
8305,780,Introduction to Sociology,F
10420,780,Contemporary Social Problems,A
8045,780,Social Research,F
7128,780,Oral Communication for Professionals,A
6395,780,Oral Communication for Professionals,B
7389,780,Oral Communication for Professionals,A
9330,780,Speech Communication for Teachers,B
9330,780,Introduction to Education,A
8318,780,Introduction to the Theatre,A
2405,780,Introduction to the Theatre,B
4719,780,Introduction to the Theatre,B
9330,780,Introduction to the Theatre,A
10420,780,Women and the Arts,A
68,780,General Botany,C
6239,780,Essentials of Anatomy and Physiology,F
5526,780,Essentials of Anatomy and Physiology,D
4318,780,Global Business,F
1904,780,Leadership and Management,A
3052,780,Introductory Chemistry,B
3052,780,Introduction to Programming,B
7134,780,Programming in C++,C
4045,780,Programming in C++,A
153,780,Programming in C++,B
836,780,Programming in C++,F
5526,780,Programming in C++,F
4318,780,Programming in C++,F
2823,780,Object-Oriented Programming and Data Structures I,F
5370,780,Object-Oriented Programming and Data Structures I,C
68,780,Object-Oriented Programming and Data Structures I,C
5223,780,Electrical Engineering Projects and Tools,D
2797,780,Circuit Modeling I,B
4318,780,Engineering Success Skills,F
836,780,Engineering Success Skills,F
4045,780,Engineering Success Skills,A
2797,780,Engineering Success Skills,B
153,780,Engineering Success Skills,A
7134,780,Engineering Success Skills,F
1904,780,Introduction to Engineering Projects,B
3052,780,Introduction to Engineering Projects,B
5435,780,Introduction to Engineering Projects,B
5223,780,Introduction to Engineering Projects,F
5370,780,Introduction to Engineering Projects,A
68,780,Introduction to Engineering Projects,B
7158,780,Introduction to Engineering Projects,A
2694,780,Introduction to Engineering Projects,A
1623,780,Introduction to Engineering Projects,F
700,780,Introduction to Engineering Projects,D
6239,780,Operations Research I,F
3052,780,College Algebra,A
5223,780,Precalculus,F
5526,780,Precalculus,F
7134,780,Precalculus,C
153,780,Precalculus,A
4045,780,Trigonometry and Analytic Geometry,C
5435,780,Trigonometry and Analytic Geometry,B
68,780,Calculus and Analytic Geometry I,C
2823,780,Calculus and Analytic Geometry I,F
4318,780,Calculus and Analytic Geometry I,F
7158,780,Calculus and Analytic Geometry I,C
5370,780,Calculus and Analytic Geometry I,C
702,780,Calculus and Analytic Geometry I,F
836,780,Calculus and Analytic Geometry I,F
1904,780,Calculus and Analytic Geometry I,C
8700,780,Calculus and Analytic Geometry II,C
2694,780,Calculus and Analytic Geometry II,C
2797,780,Calculus and Analytic Geometry II,D
6239,780,General Physics I Lab,F
6239,780,General Physics I,F
2694,780,Object-Oriented Programming and Data Structures I,B
7158,780,Object-Oriented Programming and Data Structures I,C
8700,780,Object-Oriented Programming and Data Structures I,C
702,780,Object-Oriented Programming and Data Structures I,F
5435,780,Object-Oriented Programming and Data Structures I,B
5223,780,Object-Oriented Programming and Data Structures I,F
1904,780,Object-Oriented Programming and Data Structures I,C
2694,780,Introduction to Software Engineering,B
1623,780,Introduction to Software Engineering,F
7158,780,Introduction to Software Engineering,C
8700,780,Introduction to Software Engineering,C
3052,780,Introduction to Criminal Justice,A
836,780,Principles of Macroeconomics,F
1623,780,Principles of Macroeconomics,F
2797,780,Principles of Microeconomics,A
5435,780,Principles of Microeconomics,B
7158,780,Principles of Microeconomics,B
4318,780,College Writing I,C
836,780,College Writing I,C
153,780,College Writing II,B
3052,780,College Writing II,A
4045,780,College Writing II,B
8700,780,College Writing II,C
5223,780,College Writing II,F
5370,780,College Writing II,B
68,780,College Writing II,B
5435,780,College Writing II,C
1904,780,College Writing II,B
2823,780,College Writing II,C
700,780,College Writing II,A
2694,780,College Writing II,A
7134,780,College Writing II,C
702,780,Elementary German,C
5370,780,World Civilization I,C
8700,780,World Civilization I,C
9535,780,World Civilization I,D
4045,780,World Civilization II,A
153,780,World Civilization II,B
9535,780,Music Appreciation,A
2823,780,Music Appreciation,C
1623,780,Music Appreciation,D
5435,780,Fitness Assessment and Management,A
702,780,Fitness Assessment and Management,D
4045,780,Fitness Assessment and Management,B
1623,780,Racquetball,F
1904,780,Racquetball,A
2694,780,Personal Conditioning,A
5370,780,Volleyball,A
2823,780,Bowling,A
6239,780,Psychology of Personal Adjustment,F
5435,780,Oral Communication for Professionals,B
2797,780,Oral Communication for Professionals,A
700,780,Oral Communication for Professionals,D
7158,780,Communication & Leadership in Small Groups,A
1623,780,Interpersonal Communication,C
1891,790,Financial Accounting,F
8045,790,Survey of General Chemistry,C
2433,790,Engineering Mechanics-Statics,B
8806,790,College Algebra,C
8045,790,Mathematics of Finance,D
2680,790,Calculus and Analytic Geometry II,B
2433,790,Differential Equations I,B
