student_id,term_number,course_name,grade
78,1040,Data Communications and Computer Networks,B
7461,1040,Data Communications and Computer Networks,A
3218,1040,Data Communications and Computer Networks,A
1965,1040,Data Communications and Computer Networks,B
8698,1040,Data Communications and Computer Networks,A
646,1040,Data Communications and Computer Networks,A
7852,1040,Data Communications and Computer Networks,A-
7650,1040,Data Communications and Computer Networks,A
9573,1040,Data Communications and Computer Networks,A
2994,1040,Data Communications and Computer Networks,A
9996,1040,Data Communications and Computer Networks,B+
9481,1040,Data Communications and Computer Networks,A-
8359,1040,Data Communications and Computer Networks,A
833,1040,Data Communications and Computer Networks,B+
10525,1040,Data Communications and Computer Networks,A
9577,1040,Data Communications and Computer Networks,A-
4771,1040,Data Communications and Computer Networks,A
10590,1040,Data Communications and Computer Networks,A-
3636,1040,Data Communications and Computer Networks,A-
863,1040,Computer Graphics,A-
5259,1040,Computer Graphics,A
9572,1040,Computer Graphics,A
211,1040,Computer Graphics,C
1604,1040,Computer Graphics,B+
126,1040,Computer Graphics,A
5811,1040,Computer Graphics,F
8359,1040,Computer Graphics,A
6844,1040,Computer Graphics,A
7461,1040,Computer Graphics,A
4133,1040,Computer Graphics,A-
7651,1040,Computer Graphics,A
5980,1040,Computer Graphics,A
2546,1040,Computer Graphics,A
8110,1040,Computer Graphics,A-
5498,1040,Computer Graphics,A
2188,1040,Computer Graphics,D
1321,1040,Computer Graphics,A
1763,1040,Computer Graphics,A-
3489,1040,Computer Graphics,A-
9481,1040,Electrical Engineering Projects and Tools,B
646,1040,Electrical Engineering Projects and Tools,A
648,1040,Electrical Engineering Projects and Tools,A
9918,1040,Electrical Engineering Projects and Tools,A
9996,1040,Electrical Engineering Projects and Tools,B
78,1040,Electrical Engineering Projects and Tools,A-
10525,1040,Electrical Engineering Projects and Tools,A
10537,1040,Electrical Engineering Projects and Tools,A
1219,1040,Electrical Engineering Projects and Tools,A
1965,1040,Electrical Engineering Projects and Tools,B+
638,1040,Electrical Engineering Projects and Tools,A
10138,1040,Electrical Engineering Projects and Tools,A-
1879,1040,Electrical Engineering Projects and Tools,A
2188,1040,Electrical Engineering Projects and Tools,F
6865,1040,Electrical Engineering Projects and Tools,A
615,1040,Electrical Engineering Projects and Tools,A
8259,1040,Circuit Modeling I,B+
458,1040,Circuit Modeling I,F
5932,1040,Circuit Modeling I,B-
7141,1040,Circuit Modeling I,C-
770,1040,Circuit Modeling I,D
2766,1040,Circuit Modeling I,C+
9918,1040,Circuit Modeling I,C
6071,1040,Circuit Modeling I,C
6626,1040,Circuit Modeling I,B+
6966,1040,Circuit Modeling I,C
10537,1040,Circuit Modeling I,C
624,1040,Circuit Modeling I,C-
1516,1040,Circuit Modeling I,F
10590,1040,Circuit Modeling I,F
6610,1040,Logic and Digital Design,B
2484,1040,Logic and Digital Design,C
4133,1040,Logic and Digital Design,B
3218,1040,Logic and Digital Design,B+
9165,1040,Logic and Digital Design,A
3337,1040,Logic and Digital Design,C+
2971,1040,Logic and Digital Design,A
9140,1040,Logic and Digital Design,B-
2125,1040,Logic and Digital Design,B+
3424,1040,Logic and Digital Design,A
8825,1040,Logic and Digital Design,A-
5499,1040,Logic and Digital Design,A-
1954,1040,Logic and Digital Design,B+
8513,1040,Logic and Digital Design,A-
7852,1040,Logic and Digital Design,C+
9572,1040,Introduction to Microprocessors,B-
211,1040,Introduction to Microprocessors,B+
229,1040,Introduction to Microprocessors,A
2270,1040,Introduction to Microprocessors,B
9378,1040,Introduction to Microprocessors,A
6577,1040,Introduction to Microprocessors,B+
5629,1040,Introduction to Microprocessors,A
7499,1040,Fundamentals of Energy Sources,A-
2013,1040,Engineering Success Skills,A
3897,1040,Engineering Success Skills,C
3363,1040,Engineering Success Skills,A
6755,1040,Engineering Success Skills,A-
7703,1040,Engineering Success Skills,A-
4330,1040,Engineering Success Skills,A
4355,1040,Engineering Success Skills,D+
7285,1040,Engineering Success Skills,B
6071,1040,Engineering Success Skills,A-
9586,1040,Engineering Success Skills,A
2706,1040,Introduction to Engineering Projects,C+
5291,1040,Introduction to Engineering Projects,B+
4120,1040,Introduction to Engineering Projects,B+
6424,1040,Introduction to Engineering Projects,C
9481,1040,Introduction to Engineering Projects,C
10138,1040,Introduction to Engineering Projects,D+
854,1040,Introduction to Engineering Projects,A-
3370,1040,Introduction to Engineering Projects,A
9908,1040,Introduction to Engineering Projects,B-
5014,1040,Introduction to Engineering Projects,D+
4911,1040,Introduction to Engineering Projects,A-
4286,1040,Engineering Computer Graphics,C+
5229,1040,Engineering Computer Graphics,C-
1171,1040,Engineering Modeling and Design,A
854,1040,Engineering Modeling and Design,B-
5756,1040,Engineering Modeling and Design,A-
2343,1040,Engineering Modeling and Design,A
5291,1040,Engineering Modeling and Design,A
6424,1040,Engineering Modeling and Design,B
7499,1040,Engineering Modeling and Design,B-
4875,1040,Engineering Mechanics-Statics,D
1171,1040,Engineering Mechanics-Statics,C+
5756,1040,Engineering Mechanics-Statics,F
2245,1040,Engineering Mechanics-Statics,C
7644,1040,Engineering Mechanics-Statics,C+
1546,1040,Engineering Mechanics-Dynamics,C+
2588,1040,Mechanics of Materials,D
5739,1040,Mechanics of Materials,C+
6893,1040,Mechanics of Materials,C
9797,1040,Engineering Economy,C+
6675,1040,Applications of Electrical Engineering,B
6893,1040,Fundamentals of Industrial and Systems Engineering,B
5229,1040,Fundamentals of Industrial and Systems Engineering,B
8698,1040,Engineering Management,B
7277,1040,Mathematical Problem Solving,A
1088,1040,Intermediate Algebra,A
9634,1040,Intermediate Algebra,F
2525,1040,Intermediate Algebra,C
4905,1040,Intermediate Algebra,B
2274,1040,College Algebra,A-
4355,1040,College Algebra,C
1066,1040,College Algebra,B
5680,1040,College Algebra,B+
1070,1040,College Algebra,B-
9586,1040,College Algebra,D
7703,1040,College Algebra,B-
3363,1040,College Algebra,B
7921,1040,College Algebra,C-
10506,1040,Mathematics of Finance,F
1783,1040,Elementary Statistics,A
5158,1040,Precalculus,C+
4330,1040,Precalculus,C+
435,1040,Precalculus,F
7285,1040,Precalculus,D
2013,1040,Precalculus,C+
1724,1040,Precalculus,C+
3897,1040,Precalculus,C-
10222,1040,Precalculus,C-
5057,1040,Trigonometry and Analytic Geometry,C+
6755,1040,Trigonometry and Analytic Geometry,B
6163,1040,Trigonometry and Analytic Geometry,B-
8349,1040,Trigonometry and Analytic Geometry,A-
325,1040,Trigonometry and Analytic Geometry,C-
2016,1040,Trigonometry and Analytic Geometry,C-
2222,1040,Trigonometry and Analytic Geometry,D
2690,1040,Calculus and Analytic Geometry I,C+
1400,1040,Calculus and Analytic Geometry I,F
3951,1040,Calculus and Analytic Geometry I,B-
7644,1040,Calculus and Analytic Geometry I,A
1753,1040,Calculus and Analytic Geometry I,D
78,1040,Calculus and Analytic Geometry I,C-
8027,1040,Calculus and Analytic Geometry I,D
5845,1040,Calculus and Analytic Geometry I,C+
2994,1040,Calculus and Analytic Geometry I,C
6137,1040,Calculus and Analytic Geometry I,F
652,1040,Calculus and Analytic Geometry I,D
648,1040,Calculus and Analytic Geometry I,F
1386,1040,Calculus and Analytic Geometry I,B-
6261,1040,Calculus and Analytic Geometry I,F
7732,1040,Calculus and Analytic Geometry I,C-
7076,1040,Calculus and Analytic Geometry I,C
6424,1040,Calculus and Analytic Geometry I,D
6681,1040,Calculus and Analytic Geometry I,F
5291,1040,Calculus and Analytic Geometry I,F
2706,1040,Calculus and Analytic Geometry I,C-
9908,1040,Calculus and Analytic Geometry I,D
3753,1040,Calculus and Analytic Geometry I,B
8306,1040,Calculus and Analytic Geometry I,D
5014,1040,Calculus and Analytic Geometry I,F
4539,1040,Calculus and Analytic Geometry I,B
9573,1040,Discrete Mathematics,B
4864,1040,Discrete Mathematics,D
3378,1040,Discrete Mathematics,C
7266,1040,Discrete Mathematics,B
3483,1040,Discrete Mathematics,C-
9812,1040,Discrete Mathematics,B
1806,1040,Discrete Mathematics,B
4791,1040,Discrete Mathematics,B
4159,1040,Discrete Mathematics,B-
2857,1040,Discrete Mathematics,F
3636,1040,Discrete Mathematics,C
4884,1040,Discrete Mathematics,A
5120,1040,Discrete Mathematics,B-
4679,1040,Discrete Mathematics,A-
10406,1040,Discrete Mathematics,B-
10525,1040,Discrete Mathematics,B
411,1040,Discrete Mathematics,F
6900,1040,Discrete Mathematics,F
4943,1040,Discrete Mathematics,C
10432,1040,Discrete Mathematics,F
1937,1040,Discrete Mathematics,D
9481,1040,Discrete Mathematics,C
2484,1040,Discrete Mathematics,D
2592,1040,Discrete Mathematics,C
7330,1040,Discrete Mathematics,C+
8009,1040,Discrete Mathematics,D
6470,1040,Discrete Mathematics,D
2547,1040,Discrete Mathematics,C-
2061,1040,Discrete Mathematics,C-
813,1040,Discrete Mathematics,C+
8009,1040,Calculus and Analytic Geometry II,C-
2766,1040,Calculus and Analytic Geometry II,C
3160,1040,Calculus and Analytic Geometry II,B-
5229,1040,Calculus and Analytic Geometry II,C
4875,1040,Calculus and Analytic Geometry II,B-
8096,1040,Calculus and Analytic Geometry II,B
770,1040,Calculus and Analytic Geometry II,D
8146,1040,Calculus and Analytic Geometry II,A
1879,1040,Calculus and Analytic Geometry II,C
2513,1040,Calculus and Analytic Geometry II,C-
4595,1040,Calculus and Analytic Geometry II,C
7320,1040,Calculus and Analytic Geometry II,A-
8796,1040,Calculus and Analytic Geometry II,C
1604,1040,Calculus and Analytic Geometry II,B
615,1040,Calculus and Analytic Geometry II,C
9292,1040,Calculus and Analytic Geometry II,F
10354,1040,Calculus and Analytic Geometry II,D
5932,1040,Calculus and Analytic Geometry II,F
4120,1040,Calculus and Analytic Geometry II,B+
9527,1040,Calculus and Analytic Geometry II,C
2174,1040,Calculus and Analytic Geometry II,C-
6893,1040,Calculus and Analytic Geometry II,B-
4911,1040,Calculus and Analytic Geometry II,D
9918,1040,Calculus and Analytic Geometry II,C
5182,1040,Calculus and Analytic Geometry II,B
10537,1040,Calculus and Analytic Geometry II,C+
4286,1040,Calculus and Analytic Geometry II,F
5367,1040,Calculus and Analytic Geometry II,B
3218,1040,Calculus and Analytic Geometry III,C+
18,1040,Calculus and Analytic Geometry III,C
5756,1040,Calculus and Analytic Geometry III,F
7650,1040,Calculus and Analytic Geometry III,B
9797,1040,Calculus and Analytic Geometry III,C-
3370,1040,Calculus and Analytic Geometry III,A
1516,1040,Calculus and Analytic Geometry III,D
437,1040,Calculus and Analytic Geometry III,C
8452,1040,Calculus and Analytic Geometry III,C
3637,1040,Calculus and Analytic Geometry III,F
2245,1040,Calculus and Analytic Geometry III,C-
4317,1040,Calculus and Analytic Geometry III,C
4026,1040,Calculus and Analytic Geometry III,C
9140,1040,Calculus and Analytic Geometry III,C-
4771,1040,Calculus and Analytic Geometry III,C
7330,1040,Calculus and Analytic Geometry III,B-
6865,1040,Calculus and Analytic Geometry III,C-
5581,1040,Calculus and Analytic Geometry III,C
10138,1040,Calculus and Analytic Geometry III,C
1908,1040,Calculus and Analytic Geometry III,B
3862,1040,Calculus and Analytic Geometry III,C-
5865,1040,Calculus and Analytic Geometry III,A
1171,1040,Calculus and Analytic Geometry III,B
2314,1040,Calculus and Analytic Geometry III,C
6966,1040,Calculus and Analytic Geometry III,B
2588,1040,Calculus and Analytic Geometry III,D
8636,1040,Teaching of Mathematics in the Middle and Secondary School,A
9168,1040,Linear Algebra,C+
624,1040,Linear Algebra,C
9378,1040,Linear Algebra,A
5499,1040,Linear Algebra,A
7357,1040,Linear Algebra,B+
304,1040,Linear Algebra,A
6844,1040,Linear Algebra,A
7651,1040,Linear Algebra,A
8488,1040,Linear Algebra,A
9378,1040,Differential Equations I,A
100,1040,Differential Equations I,B
126,1040,Differential Equations I,B-
7977,1040,Differential Equations I,C+
7644,1040,Differential Equations I,B-
458,1040,Differential Equations I,C-
6539,1040,Differential Equations I,A-
1546,1040,Differential Equations I,C
2314,1040,Statistical Methods with Applications,C-
9140,1040,Statistical Methods with Applications,D
1763,1040,Statistical Methods with Applications,D
304,1040,Statistical Methods with Applications,A
7461,1040,Statistical Methods with Applications,C
2546,1040,Statistical Methods with Applications,B-
624,1040,Statistical Methods with Applications,C+
8272,1040,Statistical Methods with Applications,A
8259,1040,Statistical Methods with Applications,B-
3483,1040,Statistical Methods with Applications,D
5338,1040,Statistical Methods with Applications,B
3673,1040,Statistical Methods with Applications,B-
1219,1040,Statistical Methods with Applications,A-
9996,1040,Statistical Methods with Applications,B
833,1040,Statistical Methods with Applications,D
6896,1040,Statistical Methods with Applications,B
1965,1040,Statistical Methods with Applications,B-
2188,1040,Statistical Methods with Applications,F
4392,1040,Statistical Methods with Applications,B+
7132,1040,Statistical Methods with Applications,A-
5498,1040,Statistical Methods with Applications,B+
2125,1040,Statistical Methods with Applications,B-
9168,1040,Statistics and Probability,B+
8636,1040,Senior Seminar,B+
2245,1040,Thermodynamics,F
1546,1040,Thermodynamics,B
9797,1040,Thermodynamics,C-
7977,1040,Thermodynamics,D
6675,1040,Engineering Materials,B+
1546,1040,Engineering Materials,C+
6675,1040,Design of Machine Elements,B+
7079,1040,Design of Machine Elements,B
6675,1040,Introduction to Computational Methods,D
6675,1040,Mechanisms and Machines,C
7079,1040,Energy Systems Design,B
7079,1040,Thermal Systems Laboratory,B-
7079,1040,Thermo-Fluid Systems Design,B-
6480,1040,Thermo-Fluid Systems Design,C
7079,1040,Advanced Manufacturing Processes,B
5498,1040,Introductory Astronomy Lab,A
2971,1040,Introductory Astronomy:Stars and Galaxies,A
7644,1040,General Physics I,B-
458,1040,General Physics I,C
5865,1040,General Physics I,B-
5932,1040,General Physics I,B
1516,1040,General Physics I,F
8096,1040,General Physics I,C
2857,1040,General Physics I,C+
4317,1040,General Physics I,B-
9292,1040,General Physics I,D+
3862,1040,General Physics I,C-
6627,1040,General Physics I,B+
3483,1040,General Physics I,C-
10537,1040,General Physics I,C+
5367,1040,General Physics I,B-
6896,1040,General Physics I,A
1806,1040,General Physics I,A
9577,1040,General Physics I,C-
2513,1040,General Physics I,C+
7168,1040,General Physics I,C
6900,1040,General Physics I,B-
2547,1040,General Physics I,B+
4694,1040,General Physics I,A
2766,1040,General Physics I,B
5120,1040,General Physics I,B-
7320,1040,General Physics I,B
9573,1040,General Physics I,A
4943,1040,General Physics I,B-
615,1040,General Physics I,B-
7461,1040,General Physics I,B
638,1040,General Physics I,B-
1937,1040,General Physics II,B
4679,1040,General Physics II,A
2551,1040,General Physics II,C+
2125,1040,General Physics II,B
6577,1040,General Physics II,C+
863,1040,General Physics II,C+
8359,1040,General Physics II,A
18,1040,General Physics II,C
3673,1040,General Physics II,B+
5629,1040,General Physics II,B-
5756,1040,General Physics II,F
833,1040,General Physics II,B-
7132,1040,General Physics II,B+
4260,1040,General Physics II,A
9797,1040,General Physics II,D+
5338,1040,General Physics II,B-
100,1040,General Physics II,B
2245,1040,General Physics II,C
1344,1040,General Physics II,B+
7977,1040,General Physics II,C
1908,1040,General Physics II,C
854,1040,General Physics II,C
5739,1040,General Physics II,C-
4156,1040,Introduction to Software Engineering,B+
7320,1040,Introduction to Software Engineering,A-
8796,1040,Introduction to Software Engineering,C
9527,1040,Introduction to Software Engineering,B
3637,1040,Introduction to Software Engineering,B+
2016,1040,Introduction to Software Engineering,C+
1937,1040,Introduction to Software Engineering,B
9481,1040,Introduction to Software Engineering,A-
78,1040,Introduction to Software Engineering,C
3673,1040,Introduction to Software Engineering,B
469,1040,Introduction to Software Engineering,A
4159,1040,Introduction to Software Engineering,B+
4943,1040,Introduction to Software Engineering,B-
5581,1040,Introduction to Software Engineering,C+
3951,1040,Introduction to Software Engineering,B
10432,1040,Introduction to Software Engineering,D
10590,1040,Introduction to Software Engineering,B
3636,1040,Introduction to Software Engineering,B+
6137,1040,Introduction to Software Engineering,A
2994,1040,Introduction to Software Engineering,B+
494,1040,Introduction to Software Engineering,B
4679,1040,Introduction to Software Engineering,A
9996,1040,Introduction to Software Engineering,A-
7266,1040,Introduction to Software Engineering,B-
10525,1040,Introduction to Software Engineering,A
1806,1040,Introduction to Software Engineering,A-
8096,1040,Introduction to Software Engineering,B
2857,1040,Introduction to Software Engineering,B
7129,1040,Introduction to Software Engineering,B+
6470,1040,Introduction to Software Engineering,B
1400,1040,Introduction to Software Engineering,B-
2547,1040,Introduction to Software Engineering,B+
2061,1040,Introduction to Software Engineering,A-
5367,1040,Introduction to Software Engineering,B+
4694,1040,Introduction to Software Engineering,A
4884,1040,Introduction to Software Engineering,B+
1219,1040,Object Oriented Analysis and Design,A-
4864,1040,Object Oriented Analysis and Design,C-
494,1040,Object Oriented Analysis and Design,B
6480,1040,Object Oriented Analysis and Design,C-
2314,1040,Object Oriented Analysis and Design,A
9577,1040,Object Oriented Analysis and Design,B-
8698,1040,Object Oriented Analysis and Design,A
646,1040,Object Oriented Analysis and Design,A
2592,1040,Object Oriented Analysis and Design,B+
5338,1040,Object Oriented Analysis and Design,A
7168,1040,Object Oriented Analysis and Design,B
5499,1040,Object Oriented Analysis and Design,A-
7129,1040,Object Oriented Analysis and Design,A
6470,1040,Object Oriented Analysis and Design,C+
7852,1040,Object Oriented Analysis and Design,B
1344,1040,Object Oriented Analysis and Design,A
9292,1040,Object Oriented Analysis and Design,B+
304,1040,Object Oriented Analysis and Design,A
4694,1040,Object Oriented Analysis and Design,A
5259,1040,Object Oriented Analysis and Design,A
6610,1040,Object Oriented Analysis and Design,A
3637,1040,Object Oriented Analysis and Design,B+
126,1040,Object Oriented Analysis and Design,A
5811,1040,Object Oriented Analysis and Design,A
833,1040,Object Oriented Analysis and Design,B-
1965,1040,Object Oriented Analysis and Design,B+
5980,1040,Object Oriented Analysis and Design,A-
18,1040,Object Oriented Analysis and Design,B-
3673,1040,Object Oriented Analysis and Design,A-
2546,1040,Object Oriented Analysis and Design,A
8488,1040,Object Oriented Analysis and Design,A
9986,1040,Object Oriented Analysis and Design,A-
1321,1040,Object Oriented Analysis and Design,B+
1763,1040,Object Oriented Analysis and Design,A
2061,1040,Object Oriented Analysis and Design,A-
4864,1040,Software Quality,A-
5811,1040,Software Quality,A
8359,1040,Software Quality,A
229,1040,Software Quality,A
7461,1040,Software Quality,A-
4133,1040,Software Quality,A-
3218,1040,Software Quality,A
7141,1040,Software Quality,B+
9140,1040,Software Quality,A
9812,1040,Software Quality,A
5980,1040,Software Quality,B
5499,1040,Software Quality,A
7357,1040,Software Quality,A
1763,1040,Software Quality,A
3489,1040,Software Quality,B+
863,1040,Software Quality,B+
5259,1040,Software Quality,A
2546,1040,Software Quality,A
7168,1040,Software Quality,A
437,1040,Software Quality,B+
9986,1040,Software Quality,A
2188,1040,Software Quality,B+
8272,1040,Software Quality,A
1604,1040,Software Engineering Project I,A-
229,1040,Software Engineering Project I,A
4133,1040,Software Engineering Project I,B+
7141,1040,Software Engineering Project I,B
2551,1040,Software Engineering Project I,B+
4392,1040,Software Engineering Project I,A
2125,1040,Software Engineering Project I,A-
8513,1040,Software Engineering Project I,A
437,1040,Software Engineering Project I,B+
4864,1040,Software Engineering Project I,B-
8359,1040,Software Engineering Project I,A-
6844,1040,Software Engineering Project I,A-
3218,1040,Software Engineering Project I,B
9378,1040,Software Engineering Project I,A-
5629,1040,Software Engineering Project I,A
1954,1040,Software Engineering Project I,A-
8110,1040,Software Engineering Project I,B
3489,1040,Software Engineering Project I,B+
10525,1040,Lois Cooper Scholars Seminar,A
7330,1040,Lois Cooper Scholars Seminar,A
1753,1040,Drawing I: Basic Drawing,B
4120,1040,Basic Design I: 2-D,B+
1965,1040,Art Survey,B-
7732,1040,Art Survey,A-
8306,1040,Art Survey,B
10354,1040,Art Survey,C
6966,1040,Art Survey,B-
414,1040,Native American Art,C-
1954,1040,East Asian Art,A-
4207,1040,Foundations of Policing,B
4207,1040,Foundations of Corrections,B-
4207,1040,"Ethnicity, Race and Crime",A
2174,1040,Principles of Macroeconomics,A-
411,1040,Principles of Macroeconomics,C
4330,1040,Principles of Macroeconomics,C
4595,1040,Principles of Macroeconomics,B-
8259,1040,Principles of Macroeconomics,B
7499,1040,Principles of Macroeconomics,B
325,1040,Principles of Macroeconomics,F
4026,1040,Principles of Microeconomics,A
1954,1040,Principles of Microeconomics,B
6755,1040,Principles of Microeconomics,B
652,1040,Principles of Microeconomics,B
4791,1040,Principles of Microeconomics,A
2013,1040,Principles of Microeconomics,B
439,1040,Principles of Microeconomics,B
4317,1040,Principles of Microeconomics,B
9073,1040,Principles of Microeconomics,B
3932,1040,Principles of Microeconomics,A
2994,1040,Principles of Microeconomics,A-
9165,1040,Principles of Microeconomics,B
4355,1040,Principles of Microeconomics,A-
10406,1040,Principles of Microeconomics,A-
942,1040,Principles of Microeconomics,C-
8513,1040,Principles of Microeconomics,A
2690,1040,Studio College Writing I,C
7703,1040,Studio College Writing I,C
10138,1040,College Writing I,B-
3378,1040,College Writing I,A
2706,1040,College Writing I,A
3753,1040,College Writing I,A-
5057,1040,College Writing I,A
6681,1040,College Writing I,B-
10354,1040,College Writing I,C
2525,1040,College Writing I,A
4330,1040,College Writing I,A
3363,1040,College Writing I,B-
9908,1040,College Writing I,B
4539,1040,College Writing I,B+
3897,1040,College Writing I,A-
8146,1040,College Writing I,A
9634,1040,College Writing I,F
10222,1040,College Writing I,C
2013,1040,College Writing I,A
652,1040,College Writing I,A-
325,1040,College Writing I,B
7732,1040,College Writing I,A
4026,1040,College Writing I,A-
5291,1040,College Writing I,C+
1724,1040,College Writing I,C
1070,1040,College Writing I,A-
3370,1040,College Writing I,A
6755,1040,College Writing I,A-
9586,1040,College Writing I,D
7277,1040,College Writing I,A
435,1040,College Writing I,D
2274,1040,College Writing I,B+
6424,1040,College Writing I,B-
6163,1040,College Writing I,A
7285,1040,College Writing I,B
5845,1040,College Writing I,A
1066,1040,College Writing I,A
5680,1040,College Writing I,A
5182,1040,College Writing I,A
5014,1040,College Writing I,C
7921,1040,College Writing I,B+
9278,1040,College Writing I,A
7076,1040,College Writing I,D
1088,1040,College Writing I,A
3160,1040,College Writing I,A
8349,1040,College Writing I,A
4905,1040,College Writing II,B
10406,1040,College Writing II,B+
813,1040,College Writing II,F
304,1040,College Writing II,B-
6539,1040,College Writing II,A
5158,1040,College Writing II,A
3951,1040,College Writing II,C
2222,1040,College Writing II,A-
4620,1040,College Writing II,A
8796,1040,Introduction to Literature,B+
4595,1040,Thematic Studies in Literature,A
2766,1040,Introduction to Creative Writing,A
9812,1040,Introduction to Gay Studies,A-
7977,1040,Introduction to Linguistics,B
1315,1040,Language and Culture,A
7651,1040,"Race, Gender, and Class",B-
9797,1040,"Race, Gender, and Class",B-
2971,1040,"Race, Gender, and Class",A
6893,1040,The History and Politics of Hip Hop,B
6577,1040,The Native American Experience,A
2484,1040,Intro to Multi-Ethnic American Literature,A
7266,1040,Native America and Colonial Borderlands to 1887,B
3637,1040,Ethnic and Gender Equity in Education,B
6163,1040,Intermediate French,A
8349,1040,Intermediate French,A
2513,1040,Advanced French Conversation,A
3951,1040,Advanced French Conversation,A
2270,1040,Planet Earth,B
1591,1040,Planet Earth,F
8027,1040,Planet Earth,B+
4791,1040,Planet Earth,B
4159,1040,Planet Earth,A
3483,1040,Planet Earth,C
3337,1040,Planet Earth,B
1386,1040,Planet Earth,C
10432,1040,Planet Earth,C
3636,1040,Planet Earth,A
1516,1040,World Regional Geography,C
4911,1040,World Regional Geography,C-
3897,1040,World Regional Geography,C
3363,1040,World Regional Geography,C
7266,1040,Physical Geology,C+
6261,1040,Physical Geology,F
7703,1040,Elementary German,B
6626,1040,Elementary German,A
5014,1040,Intermediate German,D
10406,1040,German Conversation and Composition I,B
10432,1040,German Conversation and Composition I,F
813,1040,German Conversation and Composition I,F
4026,1040,Fitness Assessment and Management,A
3160,1040,Fitness Assessment and Management,A
6163,1040,Fitness Assessment and Management,B
4392,1040,Fitness Assessment and Management,A
18,1040,Fitness Assessment and Management,B
5229,1040,Fitness Assessment and Management,A
7266,1040,Fitness Assessment and Management,B
2592,1040,Fitness Assessment and Management,A
3378,1040,Fitness Assessment and Management,A
5932,1040,Fitness Assessment and Management,A
8027,1040,Fitness Assessment and Management,C
8452,1040,Fitness Assessment and Management,C
652,1040,Fitness Assessment and Management,D
78,1040,Fitness Assessment and Management,D
10525,1040,Fitness Assessment and Management,A
6865,1040,Fitness Assessment and Management,C
7076,1040,Fitness Assessment and Management,D
5367,1040,Fitness Assessment and Management,A
5158,1040,Fitness Assessment and Management,A
6681,1040,Fitness Assessment and Management,F
1315,1040,Fitness Assessment and Management,B
7651,1040,Fitness Assessment and Management,A
7703,1040,Fitness Assessment and Management,C
4355,1040,Fitness Assessment and Management,B
9986,1040,Fitness Assessment and Management,B
4595,1040,Fitness Assessment and Management,B
2222,1040,Fitness Assessment and Management,B
3636,1040,Fitness Assessment and Management,B
9586,1040,Fitness Assessment and Management,B
10138,1040,Seasonal Activities,A
8636,1040,Seasonal Activities,A
648,1040,Weight Training,A
7644,1040,Weight Training,A
4260,1040,Weight Training,A
2314,1040,Aerobic Weight Training,A
3897,1040,Aerobic Weight Training,A
9073,1040,Badminton,A
1591,1040,Badminton,A
8306,1040,Basketball,A
8636,1040,Basketball,A
9918,1040,Jogging/Walking,A
3424,1040,Jogging/Walking,A
2016,1040,Jogging/Walking,A
8027,1040,Personal Conditioning,A
1088,1040,Personal Conditioning,A
854,1040,Personal Conditioning,A
6865,1040,Personal Conditioning,A
4317,1040,Personal Conditioning,A
229,1040,Personal Fitness,A
3753,1040,Scuba Diving,B
3337,1040,Racquet Sports,A
3370,1040,Racquet Sports,A
4120,1040,Swimming,A
8636,1040,Volleyball,A
2270,1040,Volleyball,A
7320,1040,Volleyball,A
2588,1040,Volleyball,C
6977,1040,First Aid/Accident Prevention/Community CPR,A
1783,1040,Methods in Teaching Health Education,A
813,1040,World Civilization I,B+
1386,1040,World Civilization II,A
469,1040,World Civilization II,A
1724,1040,World Civilization II,C+
5680,1040,World Civilization II,A
3932,1040,World Civilization II,A-
435,1040,World Civilization II,D
5057,1040,World Civilization II,A-
8306,1040,World Civilization II,B+
10354,1040,World Civilization II,C+
2274,1040,World Civilization II,A-
7285,1040,World Civilization II,C+
1088,1040,World Civilization II,A
7732,1040,World Civilization II,C
4539,1040,World Civilization II,A
1066,1040,World Civilization II,B+
10222,1040,World Civilization II,A-
3160,1040,World Civilization II,A
3862,1040,World Civilization II,C
9634,1040,World Civilization II,F
6681,1040,World Civilization II,D
7921,1040,World Civilization II,B-
2525,1040,World Civilization II,C
3753,1040,World Civilization II,A
5932,1040,History of the United States to 1877,B
770,1040,History of the United States to 1877,B
3897,1040,History of the United States since 1877,A
3363,1040,History of the United States since 1877,B+
942,1040,History of the United States since 1877,F
1546,1040,Introduction to Japanese I,A
2113,1040,Jazz Ensemble,A
100,1040,Jazz Ensemble,A
8027,1040,Pioneer Steel Band,A
2113,1040,Piano Techniques - First Semester,A
2113,1040,Jazz Combo,A
2546,1040,Piano Techniques - Second Semester,B-
2113,1040,University/Community Orchestra,A
813,1040,University/Community Orchestra,A
1219,1040,Music Appreciation,A
5182,1040,Music Appreciation,B+
2690,1040,Music Appreciation,C-
1088,1040,Music Appreciation,A
8027,1040,Music Appreciation,B-
4355,1040,Music Appreciation,B
8146,1040,Music Appreciation,A-
10506,1040,Music Appreciation,C
8349,1040,Music Appreciation,A
854,1040,Music Appreciation,A-
7076,1040,Music Appreciation,D+
6539,1040,Music Appreciation,A
8513,1040,Music Appreciation,A
1315,1040,Music Appreciation,B
7277,1040,Music Appreciation,B
1806,1040,Music Appreciation,A
7132,1040,Music Appreciation,A
4026,1040,Music Appreciation,A
10410,1040,Music Appreciation,B-
8796,1040,Music Appreciation,C
9634,1040,Music Appreciation,F
5057,1040,Music Appreciation,A
1070,1040,Music Appreciation,A
2274,1040,Music Appreciation,A
9278,1040,Music Appreciation,A
